n,weyl_b,weyl_abs_c
5040,0.30773706200043693,0.08081523813695846
5050,0.30773707028549224,0.08080930261050323
5060,0.3077370785296577,0.08080338466419956
5070,0.30773708673321537,0.08079748421143051
5080,0.30773709489644496,0.08079160116617778
5090,0.3077371030196232,0.08078573544301193
5100,0.3077371111030247,0.0807798869570906
5110,0.3077371191469218,0.08077405562415052
5120,0.307737127151584,0.08076824136050664
5130,0.3077371351172788,0.08076244408304145
5140,0.30773714304427124,0.08075666370920587
5150,0.3077371509328244,0.08075090015700859
5160,0.3077371587831982,0.08074515334501697
5170,0.3077371665956511,0.0807394231923464
5180,0.307737174370439,0.08073370961865933
5190,0.30773718210781564,0.08072801254416007
5200,0.30773718980803266,0.08072233188959022
5210,0.3077371974713395,0.08071666757622076
5220,0.30773720509798297,0.0807110195258538
5230,0.30773721268820853,0.08070538766081192
5240,0.30773722024225914,0.08069977190393551
5250,0.3077372277603756,0.08069417217858099
5260,0.30773723524279684,0.08068858840861459
5270,0.30773724268975966,0.08068302051840437
5280,0.3077372501014989,0.08067746843282375
5290,0.3077372574782472,0.0806719320772391
5300,0.30773726482023556,0.0806664113775124
5310,0.307737272127693,0.08066090625999145
5320,0.30773727940084594,0.08065541665150988
5330,0.30773728663992006,0.08064994247938095
5340,0.3077372938451379,0.0806444836713931
5350,0.3077373010167213,0.08063904015580725
5360,0.30773730815488926,0.08063361186135332
5370,0.3077373152598595,0.08062819871722482
5380,0.3077373223318477,0.08062280065307625
5390,0.30773732937106774,0.08061741759901597
5400,0.30773733637773204,0.08061204948560707
5410,0.3077373433520506,0.08060669624386296
5420,0.30773735029423255,0.08060135780523936
5430,0.3077373572044848,0.0805960341016343
5440,0.3077373640830121,0.08059072506538456
5450,0.3077373709300184,0.08058543062926127
5460,0.30773737774570553,0.08058015072646363
5470,0.30773738453027344,0.08057488529062073
5480,0.3077373912839208,0.08056963425578445
5490,0.30773739800684474,0.08056439755642675
5500,0.30773740469924027,0.08055917512743616
5510,0.30773741136130117,0.0805539669041142
5520,0.3077374179932198,0.08054877282217277
5530,0.3077374245951865,0.0805435928177296
5540,0.3077374311673906,0.0805384268273075
5550,0.3077374377100193,0.08053327478782712
5560,0.30773744422325866,0.08052813663660707
5570,0.3077374507072935,0.08052301231136028
5580,0.3077374571623064,0.08051790175018869
5590,0.307737463588479,0.08051280489158064
5600,0.30773746998599144,0.08050772167441167
5610,0.30773747635502224,0.0805026520379366
5620,0.30773748269574885,0.08049759592178773
5630,0.30773748900834696,0.08049255326597393
5640,0.3077374952929909,0.08048752401087356
5650,0.3077375015498535,0.08048250809723712
5660,0.3077375077791067,0.08047750546617927
5670,0.30773751398092053,0.08047251605917882
5680,0.30773752015546413,0.08046753981807431
5690,0.30773752630290485,0.0804625766850613
5700,0.3077375324234092,0.0804576266026924
5710,0.3077375385171418,0.08045268951386841
5720,0.3077375445842666,0.08044776536184273
5730,0.3077375506249457,0.08044285409021423
5740,0.30773755663934044,0.08043795564292289
5750,0.30773756262761076,0.08043306996425326
5760,0.30773756858991486,0.08042819699882564
5770,0.3077375745264105,0.08042333669159785
5780,0.30773758043725363,0.08041848898785986
5790,0.30773758632259895,0.08041365383323207
5800,0.30773759218260044,0.0804088311736626
5810,0.3077375980174106,0.08040402095542554
5820,0.30773760382718063,0.08039922312511738
5830,0.30773760961206115,0.08039443762965615
5840,0.3077376153722008,0.08038966441627515
5850,0.3077376211077475,0.08038490343252658
5860,0.307737626818848,0.08038015462627346
5870,0.3077376325056479,0.0803754179456897
5880,0.3077376381682918,0.08037069333925739
5890,0.30773764380692326,0.08036598075576507
5900,0.30773764942168436,0.08036128014430499
5910,0.30773765501271644,0.08035659145427054
5920,0.3077376605801595,0.08035191463535263
5930,0.30773766612415276,0.08034724963754236
5940,0.30773767164483434,0.08034259641112129
5950,0.3077376771423411,0.08033795490666584
5960,0.307737682616809,0.08033332507504198
5970,0.30773768806837315,0.08032870686740257
5980,0.3077376934971675,0.08032410023518732
5990,0.3077376989033248,0.08031950513011843
6000,0.30773770428697694,0.0803149215042005
6010,0.3077377096482551,0.08031034930971792
6020,0.30773771498728897,0.08030578849923042
6030,0.30773772030420765,0.08030123902557396
6040,0.30773772559913926,0.08029670084185803
6050,0.3077377308722108,0.08029217390146215
6060,0.3077377361235485,0.08028765815803585
6070,0.3077377413532776,0.08028315356549598
6080,0.3077377465615221,0.0802786600780232
6090,0.3077377517484057,0.08027417765006284
6100,0.3077377569140504,0.08026970623631957
6110,0.3077377620585783,0.0802652457917592
6120,0.3077377671821097,0.0802607962716042
6130,0.30773777228476457,0.0802563576313311
6140,0.30773777736666175,0.08025192982667395
6150,0.30773778242791916,0.08024751281361375
6160,0.307737787468654,0.08024310654838551
6170,0.30773779248898253,0.08023871098746937
6180,0.30773779748902064,0.0802343260875924
6190,0.3077378024688823,0.08022995180572856
6200,0.3077378074286818,0.08022558809909164
6210,0.30773781236853187,0.080221234925137
6220,0.3077378172885451,0.0802168922415607
6230,0.30773782218883194,0.08021256000629595
6240,0.30773782706950387,0.08020823817750866
6250,0.30773783193066995,0.08020392671360455
6260,0.3077378367724395,0.0801996255732158
6270,0.3077378415949209,0.08019533471520912
6280,0.30773784639822105,0.08019105409868033
6290,0.307737851182447,0.08018678368294996
6300,0.3077378559477043,0.08018252342756682
6310,0.3077378606940982,0.08017827329230443
6320,0.30773786542173337,0.08017403323715477
6330,0.30773787013071296,0.08016980322233724
6340,0.30773787482114,0.08016558320828526
6350,0.30773787949311704,0.08016137315565253
6360,0.3077378841467451,0.08015717302530945
6370,0.3077378887821248,0.08015298277834049
6380,0.3077378933993568,0.08014880237604238
6390,0.30773789799853973,0.08014463177992681
6400,0.30773790257977274,0.08014047095171328
6410,0.3077379071431534,0.08013631985333092
6420,0.30773791168877895,0.08013217844691667
6430,0.30773791621674623,0.08012804669481177
6440,0.3077379207271508,0.0801239245595653
6450,0.307737925220088,0.08011981200392526
6460,0.3077379296956527,0.08011570899084486
6470,0.3077379341539385,0.08011161548347445
6480,0.3077379385950386,0.0801075314451678
6490,0.3077379430190457,0.08010345683947051
6500,0.30773794742605176,0.0800993916301298
6510,0.30773795181614816,0.08009533578108297
6520,0.30773795618942545,0.08009128925646447
6530,0.3077379605459738,0.08008725202059885
6540,0.3077379648858827,0.08008322403800161
6550,0.3077379692092407,0.0800792052733783
6560,0.30773797351613663,0.0800751956916228
6570,0.30773797780665746,0.08007119525781459
6580,0.3077379820808907,0.08006720393722055
6590,0.3077379863389224,0.08006322169529145
6600,0.30773799058083884,0.08005924849765922
6610,0.3077379948067249,0.08005528431014053
6620,0.3077379990166654,0.08005132909873147
6630,0.3077380032107445,0.08004738282960666
6640,0.30773800738904555,0.08004344546912012
6650,0.3077380115516517,0.08003951698380263
6660,0.30773801569864523,0.08003559734035992
6670,0.30773801983010846,0.08003168650567272
6680,0.30773802394612204,0.0800277844467967
6690,0.307738028046767,0.08002389113095632
6700,0.3077380321321238,0.08002000652555097
6710,0.30773803620227175,0.08001613059814794
6720,0.30773804025729,0.08001226331648326
6730,0.3077380442972575,0.0800084046484617
6740,0.307738048322252,0.08000455456215327
6750,0.3077380523323513,0.08000071302579492
6760,0.30773805632763246,0.07999688000778704
6770,0.30773806030817186,0.07999305547669255
6780,0.3077380642740458,0.07998923940123781
6790,0.30773806822532945,0.07998543175030992
6800,0.30773807216209814,0.07998163249295676
6810,0.30773807608442616,0.07997784159838339
6820,0.3077380799923881,0.07997405903595389
6830,0.30773808388605683,0.07997028477519041
6840,0.3077380877655058,0.07996651878576877
6850,0.30773809163080756,0.0799627610375202
6860,0.3077380954820341,0.0799590115004305
6870,0.3077380993192571,0.0799552701446391
6880,0.30773810314254807,0.07995153694043466
6890,0.3077381069519773,0.07994781185825861
6900,0.30773811074761526,0.07994409486870246
6910,0.3077381145295317,0.0799403859425043
6920,0.307738118297796,0.07993668505055318
6930,0.3077381220524772,0.07993299216388294
6940,0.30773812579364335,0.07992930725367398
6950,0.3077381295213628,0.07992563029125233
6960,0.3077381332357031,0.07992196124808704
6970,0.307738136936731,0.07991830009579104
6980,0.3077381406245139,0.07991464680611937
6990,0.3077381442991173,0.07991100135096918
7000,0.3077381479606075,0.07990736370237705
7010,0.30773815160905005,0.07990373383251903
7020,0.3077381552445093,0.0799001117137097
7030,0.30773815886705047,0.07989649731840309
7040,0.30773816247673746,0.07989289061918825
7050,0.30773816607363436,0.07988929158879099
7060,0.3077381696578041,0.07988570020007213
7070,0.3077381732293098,0.07988211642602572
7080,0.307738176788214,0.07987854023978169
7090,0.30773818033457884,0.07987497161460055
7100,0.3077381838684664,0.07987141052387425
7110,0.3077381873899376,0.07986785694112797
7120,0.3077381908990535,0.07986431084001566
7130,0.3077381943958747,0.07986077219431831
7140,0.3077381978804621,0.07985724097794833
7150,0.30773820135287455,0.07985371716494605
