diagram,gate_index,qubits,theta,phi,lambda
"[4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],2.858337579272371,-1.404121263703928e-11,3.141592653589793
"[4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],0.4808533038125754,-8.748557434046234e-14,3.1415926535898917
"[3, 3, 3, 3, 2, 1, 1]",0,[0],2.1354196101846252,3.1415926569650794,-3.1415926478192513
"[3, 3, 3, 3, 2, 1, 1]",1,[1],3.08338380142657,6.283185300690789,-2.821807232322726e-09
"[3, 3, 3, 3, 2, 1, 1]",3,[0],1.357404722147845,3.1415926467847863,0.0
"[3, 3, 3, 3, 2, 1, 1]",4,[1],0.9309069295553348,-3.141592659137967,9.291762470553522e-09
"[3, 3, 3, 3, 2, 1, 1]",6,[0],2.605139137263494,-7.79394876048547e-09,0.0
"[3, 3, 3, 3, 2, 1, 1]",7,[1],2.5530464499039613,3.141592666474497,-3.1415926380986905
"[3, 3, 3, 2, 2, 2, 1]",0,[0],1.1226822824932479,1.3184244807007417e-08,6.283185282406115
"[3, 3, 3, 2, 2, 2, 1]",1,[1],3.1270629900186506,-3.989209851340547e-09,-6.283185291631034
"[3, 3, 3, 2, 2, 2, 1]",3,[0],1.5139307724049884,3.1415926095960254,3.141592653589793
"[3, 3, 3, 2, 2, 2, 1]",4,[1],1.9618143136213642,-3.1415926377926264,4.1448262599885766e-08
"[3, 3, 3, 2, 2, 2, 1]",6,[0],2.7185385215053484,6.283185259094963,0.0
"[3, 3, 3, 2, 2, 2, 1]",7,[1],2.611153187733245,-3.1415927292213466,-8.768013470827896e-08
"[3, 3, 3, 2, 2, 1, 1, 1]",0,[0],1.0890517016924524,-3.792313130190905e-10,6.283185306675248
"[3, 3, 3, 2, 2, 1, 1, 1]",1,[1],0.23544293098062163,-3.1415926517758206,3.1415926530272116
"[3, 3, 3, 2, 2, 1, 1, 1]",3,[0],1.6765446983054284,-3.1415926551058027,0.0
"[3, 3, 3, 2, 2, 1, 1, 1]",4,[1],1.0939009069967283,-3.141592653257539,3.141592652865964
"[3, 3, 3, 2, 2, 1, 1, 1]",6,[0],2.487464128216832,-1.7732699753025827e-09,-3.1415926535897936
"[3, 3, 3, 2, 2, 1, 1, 1]",7,[1],2.6158457841984553,-3.1415926550440947,3.1415926519084216
"[3, 3, 3, 2, 1, 1, 1, 1, 1]",0,[0],2.1848288268769225,2.9471971307870604e-08,-3.141592610165783
"[3, 3, 3, 2, 1, 1, 1, 1, 1]",1,[1],2.879430983478794,3.14159262235832,-3.478616639185361e-08
"[3, 3, 3, 2, 1, 1, 1, 1, 1]",3,[0],1.266656470020477,3.141592644162022,0.0
"[3, 3, 3, 2, 1, 1, 1, 1, 1]",4,[1],0.9728088177232688,-4.8920812290020876e-08,3.1415927404859207
"[3, 3, 3, 2, 1, 1, 1, 1, 1]",6,[0],2.500106761420035,-6.7929759595131145e-09,3.141592653589793
"[3, 3, 3, 2, 1, 1, 1, 1, 1]",7,[1],2.6183561573632947,-3.141592514023537,1.6112354073172241e-07
"[3, 3, 2, 2, 2, 2, 1, 1]",0,[0],1.9949013774340183,3.1415926467286632,3.1415926350675236
"[3, 3, 2, 2, 2, 2, 1, 1]",1,[1],2.8683028583805985,9.549216084536738e-09,-6.283185291556711
"[3, 3, 2, 2, 2, 2, 1, 1]",3,[0],1.5790695105179056,3.1415926454277407,0.0
"[3, 3, 2, 2, 2, 2, 1, 1]",4,[1],1.9201631403248562,-3.141592666189002,3.1415926167826047
"[3, 3, 2, 2, 2, 2, 1, 1]",6,[0],2.611044991254679,6.283185297159979,0.0
"[3, 3, 2, 2, 2, 2, 1, 1]",7,[1],0.49975699663455997,-6.756473824864884e-08,3.1415927305691853
"[3, 3, 2, 2, 2, 1, 1, 1, 1]",0,[0],2.026678355450535,-3.1415926540670887,3.1415926529462075
"[3, 3, 2, 2, 2, 1, 1, 1, 1]",1,[1],0.38331972203250664,1.347245204286196e-09,-3.141592653658668
"[3, 3, 2, 2, 2, 1, 1, 1, 1]",3,[0],1.487259091489887,-1.6952040332516963e-09,1.0339757656912846e-25
"[3, 3, 2, 2, 2, 1, 1, 1, 1]",4,[1],1.1851991710460923,3.1415926532952154,-3.141592652806577
"[3, 3, 2, 2, 2, 1, 1, 1, 1]",6,[0],2.493901171375748,6.283185304947046,0.0
"[3, 3, 2, 2, 2, 1, 1, 1, 1]",7,[1],0.5012134308426839,-1.4643339873998684e-09,-6.283185305509878
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1]",0,[0],2.0953700127005486,-1.5074197889930474e-08,3.141592623524301
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1]",1,[1],2.732515716457373,3.1415926901817848,8.3768307845844e-09
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1]",3,[0],1.7567966985058479,3.1415926162633143,3.141592653589793
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1]",4,[1],1.1381140574939845,3.1415926763307804,3.1415925993551492
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1]",6,[0],0.6680438280025744,-3.1415926065734725,0.0
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1]",7,[1],0.5057269749357288,-9.830281411105091e-08,3.1415927659586576
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],0.9016210876251004,3.1415926600719777,-1.0493549362777799e-08
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],2.755390832814978,-6.2831853011810965,-1.875182675803444e-09
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.9368356681637642,3.141592664980044,0.0
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.0354735083611095,-8.412390561929328e-09,3.141592670080838
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],2.5363673048037305,1.3811928933904483e-08,3.141592653589793
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],0.5162765168962642,-2.9356069353170255e-08,3.141592687345466
"[3, 2, 2, 2, 2, 2, 2, 1]",0,[0],1.1515117910933226,3.141592657543038,-1.0107151338090148e-08
"[3, 2, 2, 2, 2, 2, 2, 1]",1,[1],0.26937346032054665,6.7327587949250756e-09,3.141592653166408
"[3, 2, 2, 2, 2, 2, 2, 1]",3,[0],1.5301754963201242,-3.1415926848914695,0.0
"[3, 2, 2, 2, 2, 2, 2, 1]",4,[1],1.8360294326619195,-4.8124439988583845e-09,-3.1415926719484943
"[3, 2, 2, 2, 2, 2, 2, 1]",6,[0],2.9406342286687646,6.283185275129112,0.0
"[3, 2, 2, 2, 2, 2, 2, 1]",7,[1],0.4784722328710462,-3.912422608109978e-08,-6.283185263105853
"[3, 2, 2, 2, 2, 2, 1, 1, 1]",0,[0],1.986916637870174,4.88668061571218e-09,3.141592660272731
"[3, 2, 2, 2, 2, 2, 1, 1, 1]",1,[1],2.629428463278341,3.1415926520009636,-9.052568694656316e-09
"[3, 2, 2, 2, 2, 2, 1, 1, 1]",3,[0],1.6285038658179902,3.141592640150662,-3.1415926535897936
"[3, 2, 2, 2, 2, 2, 1, 1, 1]",4,[1],1.8772468317132989,-3.14159264922801,1.4458483077461892e-08
"[3, 2, 2, 2, 2, 2, 1, 1, 1]",6,[0],0.4590341552449191,3.1415926689851092,0.0
"[3, 2, 2, 2, 2, 2, 1, 1, 1]",7,[1],2.6609595013085756,-3.1415926268178764,-3.1415926233971176
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1]",0,[0],2.0160761820888022,1.4184964314267745e-09,3.141592653351944
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1]",1,[1],2.563925452753476,3.141592653061644,-3.4707725582450166e-10
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1]",3,[0],1.6905227094859703,3.0696645225702923e-10,3.141592653589793
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1]",4,[1],1.2506811913809188,3.1415926425418363,-3.1415926184807863
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1]",6,[0],0.5313029530329996,3.141592653308248,-3.1415926535897936
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1]",7,[1],0.4831542816124878,6.491822013288129e-08,3.141592580280101
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",0,[0],2.065768579483222,-1.3091341344306784e-09,3.1415926489928845
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",1,[1],0.5974625568186542,8.956630548340172e-09,3.1415926514049013
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.756904275355803,3.1415926653505806,0.0
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.906960215665851,3.1415926558551055,6.867327373427656e-09
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",6,[0],0.5540154246485882,3.141592639875064,-3.141592653589793
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",7,[1],0.49061699464719655,-1.466059659479615e-08,1.6621193866553585e-08
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],0.9952275090359943,-3.141592646627977,-6.494764503983674e-09
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],0.5906170967211362,3.1415926543867667,3.1415926516751917
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.849289503201031,3.6618648113773133e-09,-3.141592653589793
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.9385032353259941,-3.1285775702656707e-09,-8.703147355719744e-09
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],2.597461270057757,2.814432464859351e-09,-3.141592653589793
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],0.5044173763831629,-1.750759492935572e-08,-6.283185287181334
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],2.304633259788584,-1.1561762658374164e-09,-3.1415926552914293
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],0.5478898571203891,-3.1415926341653044,-3.1415926678948267
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],2.0197922036245877,1.7491346149256515e-08,3.141592653589793
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],2.0137380674546375,-3.141592656260925,3.141592647357557
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],0.4743895020810157,3.141592634759819,0.0
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],0.5290638292571302,4.459810742929449e-09,6.283185302013463
"[14, 2, 1]",0,[0],0.7323187970621553,-3.141592653971113,6.486027270824479e-10
"[14, 2, 1]",1,[1],2.618095898626456,-4.108635882768604e-10,1.0105435430165878e-10
"[14, 2, 1]",3,[0],1.0787175039317878,-9.80108216808162e-10,3.141592653589793
"[14, 2, 1]",4,[1],2.0082714985186776,-3.1415926537888588,-4.698783584444755e-10
"[14, 2, 1]",6,[0],0.4837961839674725,1.0501159483916505e-09,0.0
"[14, 2, 1]",7,[1],0.783075433425958,6.292769493671787e-10,-8.87872106053627e-10
"[13, 3, 1]",0,[0],0.5746294431553561,-3.1415926544948745,1.073281685748384e-09
"[13, 3, 1]",1,[1],0.3427008119868714,-3.14159265059135,3.141592649722085
"[13, 3, 1]",3,[0],2.1418015712158485,3.1415926523145528,3.141592653589793
"[13, 3, 1]",4,[1],1.9319293453882793,4.425002907489851e-11,1.2523555489131943e-10
"[13, 3, 1]",6,[0],2.586264101939064,3.1415926518379136,3.141592653589793
"[13, 3, 1]",7,[1],0.8842166424947203,-9.975305026443948e-10,-6.283185305605935
"[13, 2, 1, 1]",0,[0],2.3814416205818354,9.324696570445212e-11,-3.141592653616276
"[13, 2, 1, 1]",1,[1],0.6828464884186285,1.293061213658575e-10,-3.1415926537334187
"[13, 2, 1, 1]",3,[0],0.9935205446759933,3.1415926534713283,3.1415926535897936
"[13, 2, 1, 1]",4,[1],2.018088028239792,-1.8613555141655524e-11,6.283185307136551
"[13, 2, 1, 1]",6,[0],2.8474343978343764,3.141592653541271,3.141592653589793
"[13, 2, 1, 1]",7,[1],2.458450064868174,-3.1415926535835723,-3.141592653581773
"[12, 4, 1]",0,[0],0.493900585336765,-3.1415926860993104,3.672922899156106e-08
"[12, 4, 1]",1,[1],2.904208935206701,6.283185297365381,5.4287063733227114e-09
"[12, 4, 1]",3,[0],0.9747032594364351,3.1415926293968326,3.141592653589793
"[12, 4, 1]",4,[1],1.2417449018299043,-3.141592649700221,3.1415926415531947
"[12, 4, 1]",6,[0],0.5695928953687315,2.8632003434836406e-08,3.141592653589793
"[12, 4, 1]",7,[1],2.186957013046365,3.141592667968167,2.4880118187908806e-08
"[12, 3, 2]",0,[0],0.6678388174108209,-3.14159262568377,-2.191969694642637e-08
"[12, 3, 2]",1,[1],0.4046187052487855,3.1415926583323643,3.1415926460348973
"[12, 3, 2]",3,[0],1.203588248642134,3.141592656752792,0.0
"[12, 3, 2]",4,[1],1.0422720544139719,3.14159265625496,3.141592648304485
"[12, 3, 2]",6,[0],0.6195567486207235,-1.004346753562215e-08,0.0
"[12, 3, 2]",7,[1],0.9120676614593372,-3.2925449033882614e-09,3.141592658968784
"[12, 3, 1, 1]",0,[0],0.587351314846716,3.1415926481192775,6.787789219586671e-09
"[12, 3, 1, 1]",1,[1],2.642478182895488,6.283185304669146,1.064218491109159e-09
"[12, 3, 1, 1]",3,[0],0.8940905640181518,3.141592643671216,-3.141592653589793
"[12, 3, 1, 1]",4,[1],1.1864935579208098,-3.1415926522082764,3.1415926499048914
"[12, 3, 1, 1]",6,[0],0.3650719084158621,1.0428260699413272e-08,3.141592653589793
"[12, 3, 1, 1]",7,[1],2.355309179629737,-3.141592648529712,7.162379356273618e-09
"[12, 2, 2, 1]",0,[0],0.9158327166989559,-3.1415926640494325,1.7907697325014738e-08
"[12, 2, 2, 1]",1,[1],2.5433914712484476,3.1415926429209415,2.8099147453275464e-09
"[12, 2, 2, 1]",3,[0],1.9434740751777382,3.348700383654091e-08,3.141592653589793
"[12, 2, 2, 1]",4,[1],1.9824730447087144,-7.80507614095427e-09,3.1415926340842475
"[12, 2, 2, 1]",6,[0],2.7616214868033078,-3.1415926177351925,-3.1415926535897936
"[12, 2, 2, 1]",7,[1],2.4915095283206794,3.1415926841468163,-3.1415926152031886
"[12, 2, 1, 1, 1]",0,[0],2.3692361379806957,-7.157114900735451e-10,-3.1415926538045205
"[12, 2, 1, 1, 1]",1,[1],2.3791739142766026,3.1415926539227286,3.2595526278100806e-10
"[12, 2, 1, 1, 1]",3,[0],2.1848303443937045,-3.141592652989921,3.141592653589793
"[12, 2, 1, 1, 1]",4,[1],2.0136607073960224,-3.141592653762056,-4.019862220872028e-10
"[12, 2, 1, 1, 1]",6,[0],0.19234820781623463,-9.488783092592712e-10,3.141592653589793
"[12, 2, 1, 1, 1]",7,[1],2.5265079932953203,-3.1415926540936745,3.1415926529728395
"[11, 5, 1]",0,[0],0.44320745057534544,6.2831853070000765,1.600057863981874e-10
"[11, 5, 1]",1,[1],0.15998399199980895,3.1415926424011773,-3.1415926423524962
"[11, 5, 1]",3,[0],0.9782547318125323,3.141592653507359,-3.1415926535897936
"[11, 5, 1]",4,[1],1.2575221647250243,-2.634403806212049e-11,-3.1415926535043095
"[11, 5, 1]",6,[0],0.5566260519908062,1.2777356950266494e-10,3.141592653589793
"[11, 5, 1]",7,[1],1.0086817494555824,2.2881980831579205e-11,-4.2932430854229206e-11
"[11, 4, 2]",0,[0],2.617573857640915,1.8556576275585712e-09,3.1415926551126123
"[11, 4, 2]",1,[1],0.21710402935985337,-6.971669463951002e-09,3.1415926565575143
"[11, 4, 2]",3,[0],1.9862253743758198,3.1415926582160956,0.0
"[11, 4, 2]",4,[1],1.9957497808463192,-3.1415926535808563,2.167621637738648e-11
"[11, 4, 2]",6,[0],0.6879702947553813,6.283185300153176,0.0
"[11, 4, 2]",7,[1],0.9877058216986784,4.942957379941458e-10,-8.977297233750362e-10
"[11, 4, 1, 1]",0,[0],2.642054175412817,3.1415926523472937,-3.1415926540596564
"[11, 4, 1, 1]",1,[1],0.3802297307471638,2.5369456313484307e-08,3.1415926303086277
"[11, 4, 1, 1]",3,[0],0.8606625070736789,-6.2831852977581155,0.0
"[11, 4, 1, 1]",4,[1],1.2170770885172715,-3.1415926521915347,3.1415926495531243
"[11, 4, 1, 1]",6,[0],2.7639737487829765,-3.1415926441992106,3.141592653589793
"[11, 4, 1, 1]",7,[1],0.8626232316062388,8.387807152105493e-10,-1.2895446052167836e-09
"[11, 3, 1, 1, 1]",0,[0],0.5939073043234039,-3.141592652718254,-7.587230843597581e-10
"[11, 3, 1, 1, 1]",1,[1],0.5834621604620722,3.141592653183352,-3.1415926533925482
"[11, 3, 1, 1, 1]",3,[0],2.2938108646293753,-1.7071026814363677e-09,-3.141592653589793
"[11, 3, 1, 1, 1]",4,[1],1.964260051446817,-1.7712542543790732e-10,6.283185306717588
"[11, 3, 1, 1, 1]",6,[0],2.8844358893603075,3.141592651694411,0.0
"[11, 3, 1, 1, 1]",7,[1],0.718488879451574,-5.303482097929191e-10,-6.283185306475087
"[11, 2, 2, 1, 1]",0,[0],2.196521098531788,3.1415926535499636,3.1415926536245546
"[11, 2, 2, 1, 1]",1,[1],0.7571434173004589,3.1415926534240746,3.1415926537109162
"[11, 2, 2, 1, 1]",3,[0],2.006023743020087,3.252246572438763e-10,0.0
"[11, 2, 2, 1, 1]",4,[1],1.1458509232197078,-1.2393625939913046e-11,3.0061839632665504e-11
"[11, 2, 2, 1, 1]",6,[0],0.18398601210916427,6.283185306820487,0.0
"[11, 2, 2, 1, 1]",7,[1],2.566272577673386,3.141592653600083,-3.1415926535775287
"[11, 2, 1, 1, 1, 1]",0,[0],0.7785720127821156,3.141592637027525,2.720144132162261e-08
"[11, 2, 1, 1, 1, 1]",1,[1],2.333582805286768,3.1415926373561174,4.246022422549345e-09
"[11, 2, 1, 1, 1, 1]",3,[0],2.20323140526038,-3.141592488757616,3.141592653589793
"[11, 2, 1, 1, 1, 1]",4,[1],1.133595879543288,1.3330843597487384e-08,-3.148485910771247e-08
"[11, 2, 1, 1, 1, 1]",6,[0],3.0182467889227684,3.14159281793281,0.0
"[11, 2, 1, 1, 1, 1]",7,[1],0.5652760938861033,5.5735160042758025e-08,3.1415925875873407
"[10, 6, 1]",0,[0],2.7310083285967948,3.141592653543584,-3.1415926536262138
"[10, 6, 1]",1,[1],0.09182992355223375,-3.141592635932693,-3.1415926711569546
"[10, 6, 1]",3,[0],2.1267925387001716,3.1415926533490994,0.0
"[10, 6, 1]",4,[1],1.8735055086820558,-1.5179080214977603e-10,3.141592653080611
"[10, 6, 1]",6,[0],0.5110602033957667,2.66757282929575e-10,3.141592653589793
"[10, 6, 1]",7,[1],1.0542201094621335,2.58970622724064e-12,3.14159265358455
"[10, 5, 2]",0,[0],2.6874582070359976,-5.895728349969431e-12,-3.1415926535946412
"[10, 5, 2]",1,[1],0.10985539063812169,-3.141592652307629,-3.141592654859903
"[10, 5, 2]",3,[0],1.1606686006988614,3.1415926536109464,0.0
"[10, 5, 2]",4,[1],1.1922213768133558,2.0809576284364084e-11,6.283185307123283
"[10, 5, 2]",6,[0],2.4587516109134993,-3.1415926535633893,3.141592653589793
"[10, 5, 2]",7,[1],1.0389882298473476,8.542055951465954e-13,3.141592653588109
"[10, 5, 1, 1]",0,[0],0.4457895833016672,-6.283185298027414,-5.439407591012468e-09
"[10, 5, 1, 1]",1,[1],2.8563754070451988,-1.0709523547220009e-09,-3.746761864058469e-09
"[10, 5, 1, 1]",3,[0],0.8648830382937787,3.141592658751972,0.0
"[10, 5, 1, 1]",4,[1],1.2341970447988113,-6.260554297199405e-10,-3.1415926516942587
"[10, 5, 1, 1]",6,[0],0.35677801493713596,-9.15721083609518e-09,0.0
"[10, 5, 1, 1]",7,[1],2.2153076962159948,3.141592650623787,3.1415926486530967
"[10, 4, 3]",0,[0],0.6136028417361816,6.283185229693199,6.918913975084706e-08
"[10, 4, 3]",1,[1],0.3323011033964543,-5.0830070374985326e-08,-3.1415925919034824
"[10, 4, 3]",3,[0],1.8398183002391306,-3.1415926457975454,-3.141592653589793
"[10, 4, 3]",4,[1],2.160781423374654,3.1415926625114534,-3.1415926375536967
"[10, 4, 3]",6,[0],2.4730180557199666,3.1415926732282933,0.0
"[10, 4, 3]",7,[1],0.9733857069318967,3.3736188509436715e-08,3.1415925936147175
"[10, 4, 1, 1, 1]",0,[0],0.5029926823896808,-3.141592653483673,-7.355094311378707e-11
"[10, 4, 1, 1, 1]",1,[1],0.4577655718074685,3.14159265351865,3.1415926535960716
"[10, 4, 1, 1, 1]",3,[0],2.328967309368171,-4.6524339936127035e-10,3.141592653589793
"[10, 4, 1, 1, 1]",4,[1],1.938058407592399,-1.3851858385771431e-11,-3.857796113154809e-11
"[10, 4, 1, 1, 1]",6,[0],2.8780956949382115,3.141592653088762,0.0
"[10, 4, 1, 1, 1]",7,[1],0.7997592631566173,-4.9395154633202765e-11,-6.283185307108706
"[10, 3, 3, 1]",0,[0],2.388327032955716,-3.141592653447202,3.1415926537198033
"[10, 3, 3, 1]",1,[1],0.40585971048914815,3.141592652133703,3.141592654709696
"[10, 3, 3, 1]",3,[0],2.01201375627329,-3.1415926524638835,0.0
"[10, 3, 3, 1]",4,[1],1.9229711775151386,5.257572155414891e-11,3.141592653742213
"[10, 3, 3, 1]",6,[0],0.4353661321928614,-1.1414487133265538e-09,-3.1415926535897936
"[10, 3, 3, 1]",7,[1],0.7449470047592676,2.5617730159410712e-11,3.141592653554945
"[10, 3, 2, 2]",0,[0],2.4314392897012884,3.1415926539463817,-3.141592651784502
"[10, 3, 2, 2]",1,[1],2.6068560088847015,6.28318530510838,-3.2529445803675117e-10
"[10, 3, 2, 2]",3,[0],2.0171939375788086,3.141592649285913,-3.141592653589793
"[10, 3, 2, 2]",4,[1],2.126255502179373,7.476796959338117e-10,3.1415926550076434
"[10, 3, 2, 2]",6,[0],0.3961787465387792,-6.283185303081542,0.0
"[10, 3, 2, 2]",7,[1],2.3217617166489255,-3.1415926521271365,2.1435735408914525e-09
"[10, 3, 1, 1, 1, 1]",0,[0],0.5977698058231581,3.1415926540676047,-6.799190099826546e-10
"[10, 3, 1, 1, 1, 1]",1,[1],2.5087080193498172,-3.1415926532607044,-1.0181921972218788e-10
"[10, 3, 1, 1, 1, 1]",3,[0],0.8251466812675247,3.1415926563494256,0.0
"[10, 3, 1, 1, 1, 1]",4,[1],1.1718158608055906,-3.1415926537765824,4.808216047536007e-10
"[10, 3, 1, 1, 1, 1]",6,[0],0.18048517173231748,-2.73486566726433e-09,3.141592653589793
"[10, 3, 1, 1, 1, 1]",7,[1],2.4723272717946285,-3.1415926543333823,-9.481200269334522e-10
"[10, 2, 2, 2, 1]",0,[0],1.0154341909041384,-1.4480218357704189e-08,-6.283185278059701
"[10, 2, 2, 2, 1]",1,[1],2.5309228046929837,6.283185285877778,5.874089215041067e-09
"[10, 2, 2, 2, 1]",3,[0],1.8649350141362186,7.903364229733256e-08,3.141592653589793
"[10, 2, 2, 2, 1]",4,[1],1.949917334555378,-3.1415926678323967,-3.848270213602234e-08
"[10, 2, 2, 2, 1]",6,[0],2.835933435772506,3.1415927358284788,0.0
"[10, 2, 2, 2, 1]",7,[1],2.5631396713458496,-3.1415925855846596,8.121863803722817e-08
"[10, 2, 2, 1, 1, 1]",0,[0],0.9575908931876123,-3.1415926535121907,-5.149880522026251e-11
"[10, 2, 2, 1, 1, 1]",1,[1],0.8282380334767326,3.1415926534758465,-3.1415926535528205
"[10, 2, 2, 1, 1, 1]",3,[0],2.0300549512422505,-1.8611903129794882e-09,-3.1415926535897936
"[10, 2, 2, 1, 1, 1]",4,[1],1.1491598542657167,4.7422510363048787e-11,3.141592653473918
"[10, 2, 2, 1, 1, 1]",6,[0],3.063816982940495,3.141592651696548,0.0
"[10, 2, 2, 1, 1, 1]",7,[1],2.6158910853761976,-3.141592653778291,-2.179241231914375e-10
"[10, 2, 1, 1, 1, 1, 1]",0,[0],2.35949431825558,2.031863566287484e-11,-3.14159265358607
"[10, 2, 1, 1, 1, 1, 1]",1,[1],2.307410718034885,6.283185307153481,-8.203659973560207e-12
"[10, 2, 1, 1, 1, 1, 1]",3,[0],0.9294256227465008,-9.481424534385496e-10,-3.141592653589793
"[10, 2, 1, 1, 1, 1, 1]",4,[1],2.003741369318035,-1.2085887846069454e-11,3.1415926535609864
"[10, 2, 1, 1, 1, 1, 1]",6,[0],3.0721780159145147,3.141592652650333,3.141592653589793
"[10, 2, 1, 1, 1, 1, 1]",7,[1],0.5273920010531358,-3.168132423070347e-11,-6.283185307142924
"[9, 7, 1]",0,[0],0.39733019975255796,-3.141592666831148,1.231279278535169e-08
"[9, 7, 1]",1,[1],0.01429436335493476,-2.0628570185365902e-08,-3.141592630683621
"[9, 7, 1]",3,[0],2.0093161119937886,6.113262543086732e-09,0.0
"[9, 7, 1]",4,[1],1.8552377894466068,7.05102420894832e-10,3.14159265610244
"[9, 7, 1]",6,[0],2.759155709518976,3.141592661104909,0.0
"[9, 7, 1]",7,[1],1.0976692111335506,3.002541770769085e-09,6.2831853005903255
"[9, 6, 2]",0,[0],0.41538576892189355,-3.1415924033099722,-2.7351371412187575e-07
"[9, 6, 2]",1,[1],3.1164798578193533,-6.283185240450807,-4.350461768609648e-08
"[9, 6, 2]",3,[0],1.2200560650009886,-3.1415924985452124,3.141592653589793
"[9, 6, 2]",4,[1],1.2212787160861476,-3.1415926750896936,-3.1415925908062103
"[9, 6, 2]",6,[0],0.6180561530084487,-1.902476760573535e-07,3.141592653589793
"[9, 6, 2]",7,[1],2.064304985709034,-3.141592720994354,-1.4228812994510065e-07
"[9, 6, 1, 1]",0,[0],2.7274018426792344,3.141592653524329,-3.1415926535122374
"[9, 6, 1, 1]",1,[1],0.1918057605511547,3.1415926495247954,3.1415926575872226
"[9, 6, 1, 1]",3,[0],0.9198438968538184,-3.615658883404649e-10,3.141592653589793
"[9, 6, 1, 1]",4,[1],1.2490582330997704,-3.1415926536763608,2.737605697689105e-10
"[9, 6, 1, 1]",6,[0],2.8558944013660508,3.1415926531004024,-3.141592653589793
"[9, 6, 1, 1]",7,[1],0.9884033295527771,-4.008793297316515e-11,-6.283185307106703
"[9, 5, 3]",0,[0],2.6612890443803403,3.1415926576194892,-3.1415926490661152
"[9, 5, 3]",1,[1],3.006756138359358,6.283185301928842,-3.294655659402679e-09
"[9, 5, 3]",3,[0],1.8482570294429055,3.141592651267562,3.141592653589793
"[9, 5, 3]",4,[1],1.1005196643520794,-1.2140007003019245e-10,2.679127063823012e-10
"[9, 5, 3]",6,[0],0.7067299024518152,-6.28318530412812,0.0
"[9, 5, 3]",7,[1],1.0284515378353094,-1.1971521551856767e-09,-6.283185304860179
"[9, 5, 1, 1, 1]",0,[0],0.4489339810482448,-3.1415926342586653,-1.6389533508132104e-08
"[9, 5, 1, 1, 1]",1,[1],0.34751457250233514,-5.031022709545141e-09,3.1415926540828374
"[9, 5, 1, 1, 1]",3,[0],0.8252215773627134,1.9280077090400027e-08,3.141592653589793
"[9, 5, 1, 1, 1]",4,[1],1.220223099715683,-3.141592651457101,-6.209863956385675e-09
"[9, 5, 1, 1, 1]",6,[0],0.22769803121274215,-2.3128722492771203e-08,3.141592653589793
"[9, 5, 1, 1, 1]",7,[1],0.874265990253532,-8.122103212215848e-09,3.1415926662497196
